symbol,expiration_date,strike_price,type,underlying_ticker,exercise_style,primary_exchange,delta,gamma,theta,vega,rho
O:AAPL270617P00070000,2027-06-17,70.0,put,AAPL,american,BATO,-3.391782378569473e-20,1.7960411502894413e-21,-4.351490594878864e-20,2.6616116480141784e-18,-3.7518721134510883e-19
O:AAPL270617P00075000,2027-06-17,75.0,put,AAPL,american,BATO,-3.800996171695335e-19,1.9555851509040218e-20,-4.727540794548221e-19,2.898045078472114e-17,-4.20796630188825e-18
O:AAPL270617P00080000,2027-06-17,80.0,put,AAPL,american,BATO,-3.4218225707658013e-18,1.7124104178181935e-19,-4.130570372740851e-18,2.5376765524059524e-16,-3.791253570254723e-17
O:AAPL270617P00085000,2027-06-17,85.0,put,AAPL,american,BATO,-2.5507777525763874e-17,1.2428522049076762e-18,-2.9913696604981764e-17,1.8418230032253303e-15,-2.8284271880651363e-16
O:AAPL270617P00090000,2027-06-17,90.0,put,AAPL,american,BATO,-1.613865659300065e-16,7.662849327272925e-18,-1.8403160420534229e-16,1.1355825017238825e-14,-1.7909520663621925e-15
O:AAPL270617P00095000,2027-06-17,95.0,put,AAPL,american,BATO,-8.844701943206962e-16,4.095649619057916e-17,-9.814722668912167e-16,6.069476042078783e-14,-9.822944841917293e-15
O:AAPL270617P00100000,2027-06-17,100.0,put,AAPL,american,BATO,-4.27057662749109e-15,1.9299681898858954e-16,-4.61486223902065e-15,2.860082472870576e-13,-4.746627524333605e-14
O:AAPL270617P00105000,2027-06-17,105.0,put,AAPL,american,BATO,-1.8427784354421442e-14,8.132786974416204e-16,-1.9404407368694714e-14,1.2052240862318628e-12,-2.0497954546646837e-13
O:AAPL270617P00110000,2027-06-17,110.0,put,AAPL,american,BATO,-7.192811735768202e-14,3.101853002746643e-15,-7.384694823354268e-14,4.596736595488213e-12,-8.007074816014501e-13
O:AAPL270617P00115000,2027-06-17,115.0,put,AAPL,american,BATO,-2.5659954190996503e-13,1.0818482368582324e-14,-2.5699519246095793e-13,1.603225999661218e-11,-2.858697601600266e-12
O:AAPL270617P00120000,2027-06-17,120.0,put,AAPL,american,BATO,-8.441351691838053e-13,3.481150553369873e-14,-8.251346616895265e-13,5.158829940977176e-11,-9.41154984754646e-12
O:AAPL270617P00125000,2027-06-17,125.0,put,AAPL,american,BATO,-2.5805804348510564e-12,1.0414150565339493e-13,-2.463000180396261e-12,1.5433067580001756e-10,-2.8794086509765082e-11
O:AAPL270617P00130000,2027-06-17,130.0,put,AAPL,american,BATO,-7.380599036136146e-12,2.915907586236044e-13,-6.880932782646033e-12,4.3211780502958054e-10,-8.241655620258935e-11
O:AAPL270617P00135000,2027-06-17,135.0,put,AAPL,american,BATO,-1.9865177285471115e-11,7.686288538826678e-13,-1.8097428129993904e-11,1.1390560345258276e-09,-2.2199984353079885e-10
O:AAPL270617P00140000,2027-06-17,140.0,put,AAPL,american,BATO,-5.0579203158500594e-11,1.917310474267947e-12,-4.504143023199275e-11,2.8413245934530847e-09,-5.656792091360221e-10
O:AAPL270617P00145000,2027-06-17,145.0,put,AAPL,american,BATO,-1.2238332947471926e-10,4.5465502213060945e-12,-1.0656473744352277e-10,6.737680272726257e-09,-1.3698068898938147e-09
O:AAPL270617P00150000,2027-06-17,150.0,put,AAPL,american,BATO,-2.8256141240017123e-10,1.029069818725812e-11,-2.406466137854297e-10,1.5250119495864885e-08,-3.1651172658838037e-09
O:AAPL270617P00155000,2027-06-17,155.0,put,AAPL,american,BATO,-6.247725653247553e-10,2.2312593173596588e-11,-5.20570192983942e-10,3.3065755691998334e-08,-7.003900505368658e-09
O:AAPL270617P00160000,2027-06-17,160.0,put,AAPL,american,BATO,-1.3272793215220302e-09,4.6494548098963605e-11,-1.0822209704078193e-09,6.8901779210022e-08,-1.4890962436077471e-08
O:AAPL270617P00165000,2027-06-17,165.0,put,AAPL,american,BATO,-2.7170840082156033e-09,9.338179686839143e-11,-2.1684555401318093e-09,1.3838551428365107e-07,-3.05075575920111e-08
O:AAPL270617P00170000,2027-06-17,170.0,put,AAPL,american,BATO,-5.373879096177934e-09,1.812455422909174e-10,-4.198741432875657e-09,2.6859364911233245e-07,-6.038622143456879e-08
O:AAPL270617P00175000,2027-06-17,175.0,put,AAPL,american,BATO,-1.0293207238434452e-08,3.4075700649718865e-10,-7.874964781797495e-09,5.049788628112438e-07,-1.1575721424868323e-07
O:AAPL270617P00180000,2027-06-17,180.0,put,AAPL,american,BATO,-1.9135018420036897e-08,6.219077515572507e-10,-1.4337379044481955e-08,9.216252730447351e-07,-2.1536520989861608e-07
O:AAPL270617P00185000,2027-06-17,185.0,put,AAPL,american,BATO,-3.4591906444138205e-08,1.10397039101015e-09,-2.5388003705582468e-08,1.6360095375887428e-06,-3.8964807123977373e-07
O:AAPL270617P00190000,2027-06-17,190.0,put,AAPL,american,BATO,-6.092059863712191e-08,1.9094602687001517e-09,-4.380219367672697e-08,2.8296911191447802e-06,-6.867769988522783e-07
O:AAPL270617P00195000,2027-06-17,195.0,put,AAPL,american,BATO,-1.0469053007432453e-07,3.223222662390733e-09,-7.375234690411734e-08,4.776598231605052e-06,-1.1811765577220232e-06
O:AAPL270617P00200000,2027-06-17,200.0,put,AAPL,american,BATO,-1.7581419258501566e-07,5.317919176335719e-09,-1.2137051095920666e-07,7.880796952036477e-06,-1.9852700957025485e-06
O:AAPL270617P00210000,2027-06-17,210.0,put,AAPL,american,BATO,-4.652581912341657e-07,1.3588782398699952e-08,-3.08516416769359e-07,2.0137657485676858e-05,-5.262400088062277e-06
O:AAPL270617P00220000,2027-06-17,220.0,put,AAPL,american,BATO,-1.1400083777799773e-06,3.2167723810974154e-08,-7.264063593761904e-07,4.76703935049562e-05,-1.2916146633567052e-05
O:AAPL270617P00230000,2027-06-17,230.0,put,AAPL,american,BATO,-2.6079214775728437e-06,7.112673061781905e-08,-1.5972911666943678e-06,0.00010540500960517825,-2.9598265154223878e-05
O:AAPL270617P00240000,2027-06-17,240.0,put,AAPL,american,BATO,-5.609719295848325e-06,1.479387555923188e-07,-3.3033182355242875e-06,0.0002192352413605795,-6.377819280952987e-05
O:AAPL270617P00250000,2027-06-17,250.0,put,AAPL,american,BATO,-1.1416011746799424e-05,2.912143996709009e-07,-6.464254986242081e-06,0.00043156006648768314,-0.00013002237219747673
O:AAPL270617P00260000,2027-06-17,260.0,put,AAPL,american,BATO,-2.2096869900366638e-05,5.454094947613216e-07,-1.20331664326325e-05,0.0008082600245324658,-0.0002521279756681928
O:AAPL270617P00270000,2027-06-17,270.0,put,AAPL,american,BATO,-4.0870829378637085e-05,9.763765781856387e-07,-2.1405962117309046e-05,0.0014469241269490527,-0.0004672023826143701
O:AAPL270617P00280000,2027-06-17,280.0,put,AAPL,american,BATO,-7.253349341034869e-05,1.6774788902455342e-06,-3.65373492874077e-05,0.0024859103884428742,-0.0008307052221383528
O:AAPL270617P00290000,2027-06-17,290.0,put,AAPL,american,BATO,-0.00012395744363661462,2.775835433098478e-06,-6.00526427093723e-05,0.004113600582322262,-0.0014223740871776077
O:AAPL270617P00300000,2027-06-17,300.0,put,AAPL,american,BATO,-0.00020464586429711537,4.4381441925852355e-06,-9.534263655060835e-05,0.0065770298618423526,-0.002352848083480217
O:AAPL270617P00310000,2027-06-17,310.0,put,AAPL,american,BATO,-0.00032731326455690267,6.875459209383765e-06,-0.00014662778876798835,0.010188966056926409,-0.0037706977508774626
O:AAPL270617P00320000,2027-06-17,320.0,put,AAPL,american,BATO,-0.0005084590985058142,1.0346290243493657e-05,-0.0002189785669791754,0.015332503167525038,-0.005869478735789155
O:AAPL270617P00330000,2027-06-17,330.0,put,AAPL,american,BATO,-0.0007688949374092605,1.5157456498791089e-05,-0.0003182809918887588,0.022462326525730797,-0.00889436160659341
O:AAPL270617P00340000,2027-06-17,340.0,put,AAPL,american,BATO,-0.0011341838546810267,2.166225369034347e-05,-0.0004511399977381931,0.03210199651336756,-0.013147859966692934
O:AAPL270617P00350000,2027-06-17,350.0,put,AAPL,american,BATO,-0.0016349521701990383,3.025567350960335e-05,-0.0006247178296171957,0.04483686413237061,-0.018994187932381192
O:AAPL270617P00360000,2027-06-17,360.0,put,AAPL,american,BATO,-0.0023070385929594246,4.136662701924348e-05,-0.000846509815024854,0.061302546601303104,-0.02686182598314403
O:AAPL270617P00370000,2027-06-17,370.0,put,AAPL,american,BATO,-0.0031914536591551215,5.5447346416047946e-05,-0.0011240649391951673,0.08216922148395503,-0.03724395685196868
O:AAPL270617P00380000,2027-06-17,380.0,put,AAPL,american,BATO,-0.0043341324613307705,7.296035077568501e-05,-0.001464663209265623,0.10812231080366308,-0.05069654285578143
O:AAPL270617P00390000,2027-06-17,390.0,put,AAPL,american,BATO,-0.0057854751009709295,9.43635414778061e-05,-0.0018749653916907995,0.1398403934702288,-0.06783394305088043
O:AAPL270617P00400000,2027-06-17,400.0,put,AAPL,american,BATO,-0.007599681106810655,0.00012009412737576959,-0.0023606530615394063,0.1779713834674303,-0.08932210210851058
O:AAPL270617P00410000,2027-06-17,410.0,put,AAPL,american,BATO,-0.009833895322121484,0.00015055215956929984,-0.00292607787043154,0.22310812949845885,-0.11586947239694752
O:AAPL270617P00420000,2027-06-17,420.0,put,AAPL,american,BATO,-0.012547192681438495,0.00018608447797042855,-0.0035739385252003333,0.2757646248811798,-0.1482159472429461
O:AAPL270617P00430000,2027-06-17,430.0,put,AAPL,american,BATO,-0.015799437261183723,0.00022696983927346893,-0.004305002300096839,0.33635396820435665,-0.18712017949018084
O:AAPL270617P00440000,2027-06-17,440.0,put,AAPL,american,BATO,-0.019650056604951227,0.00027340591541377804,-0.005117885204638124,0.4051690959218937,-0.23334573036748585
O:AAPL270617P00450000,2027-06-17,450.0,put,AAPL,american,BATO,-0.024156775417244404,0.00032549873320244653,-0.006008901480371779,0.4823671326048817,-0.2876465368374186
O:AAPL270617P00460000,2027-06-17,460.0,put,AAPL,american,BATO,-0.029374353315225844,0.00038325498135947955,-0.0069719892118333395,0.5679579904844926,-0.3507522007988779
O:AAPL270617P00470000,2027-06-17,470.0,put,AAPL,american,BATO,-0.03535336962201888,0.00044657745288141637,-0.00799871481356548,0.6617976153486957,-0.4233535924950281
O:AAPL270617P00480000,2027-06-17,480.0,put,AAPL,american,BATO,-0.04213909450120653,0.0005152637301701912,-0.00907835527028663,0.7635860379920595,-0.5060892264715033
O:AAPL270617P00490000,2027-06-17,490.0,put,AAPL,american,BATO,-0.04977048047875419,0.0005890080677548778,-0.010198053488265689,0.8728701642821839,-0.5995328157178512
O:AAPL270617P00500000,2027-06-17,500.0,put,AAPL,american,BATO,-0.05827930202587937,0.0006674062908991026,-0.011343039133085561,0.9890510345649477,-0.7041823430517061
O:AAPL270617P00510000,2027-06-17,510.0,put,AAPL,american,BATO,-0.06768946383890291,0.0007499634137933499,-0.01249690499282639,1.1113951133108357,-0.8204509133579933
O:AAPL270617P00520000,2027-06-17,520.0,put,AAPL,american,BATO,-0.07801649117794068,0.0008361035919933539,-0.013641927269332093,1.2390490379562702,-0.9486595707542348
O:AAPL270617P00530000,2027-06-17,530.0,put,AAPL,american,BATO,-0.08926720849434466,0.000925181961771379,-0.014759417265565846,1.3710571640223665,-1.0890321854219076
O:AAPL271217C00005000,2027-12-17,5.0,call,AAPL,american,BATO,1.0,8.57009231616381e-66,-0.0006165339338370237,1.6673211517205134e-62,0.09469961223736684
O:AAPL271217C00010000,2027-12-17,10.0,call,AAPL,american,BATO,1.0,7.620186972225252e-50,-0.0012330678676740474,1.4825159928432923e-46,0.18939922447473367
O:AAPL271217C00015000,2027-12-17,15.0,call,AAPL,american,BATO,1.0,1.32334780904304e-41,-0.001849601801511071,2.574588127760239e-38,0.2840988367121005
O:AAPL271217C00020000,2027-12-17,20.0,call,AAPL,american,BATO,1.0,3.01973068607091e-36,-0.002466135735348095,5.874920198805113e-33,0.37879844894946735
O:AAPL271217C00025000,2027-12-17,25.0,call,AAPL,american,BATO,1.0,2.276666762736609e-32,-0.0030826696691851185,4.4292809329141183e-29,0.4734980611868342
O:AAPL271217C00030000,2027-12-17,30.0,call,AAPL,american,BATO,1.0,2.2102575610999443e-29,-0.003699203603022142,4.3000810801320806e-26,0.568197673424201
O:AAPL271217C00035000,2027-12-17,35.0,call,AAPL,american,BATO,1.0,5.535240267335846e-27,-0.0043157375368591665,1.0768872536154092e-23,0.6628972856615678
O:AAPL271217C00040000,2027-12-17,40.0,call,AAPL,american,BATO,1.0,5.333266115203687e-25,-0.00493227147069619,1.0375929539127537e-21,0.7575968978989347
O:AAPL271217C00045000,2027-12-17,45.0,call,AAPL,american,BATO,1.0,2.5378001103578052e-23,-0.005548805404533213,4.9373188137747756e-20,0.8522965101363015
O:AAPL271217C00050000,2027-12-17,50.0,call,AAPL,american,BATO,1.0,7.038478493477742e-22,-0.006165339338370237,1.3693439504696534e-18,0.9469961223736684
O:AAPL271217C00055000,2027-12-17,55.0,call,AAPL,american,BATO,1.0,1.276604401377633e-20,-0.006781873272207261,2.4836482995427127e-17,1.0416957346110352
O:AAPL271217C00060000,2027-12-17,60.0,call,AAPL,american,BATO,1.0,1.6452588080444367e-19,-0.007398407206044289,3.200869616693795e-16,1.136395346848402
O:AAPL271217C00065000,2027-12-17,65.0,call,AAPL,american,BATO,1.0,1.6024479010003757e-18,-0.008014941139881345,3.1175805129063406e-15,1.2310949590857683
O:AAPL271217C00070000,2027-12-17,70.0,call,AAPL,american,BATO,0.9999999999999997,1.2361985457184508e-17,-0.008631475073718625,2.4050382504224056e-14,1.3257945713231312
O:AAPL271217C00075000,2027-12-17,75.0,call,AAPL,american,BATO,0.999999999999998,7.834177230760602e-17,-0.009248009007557206,1.5241480396352734e-13,1.4204941835604736
O:AAPL271217C00080000,2027-12-17,80.0,call,AAPL,american,BATO,0.9999999999999892,4.197983755801762e-16,-0.009864542941402269,8.167224870408985e-13,1.5151937957977109
O:AAPL271217C00085000,2027-12-17,85.0,call,AAPL,american,BATO,0.9999999999999486,1.9467516997219143e-15,-0.010481076875275127,3.787427446927595e-12,1.6098934080344807
O:AAPL271217C00090000,2027-12-17,90.0,call,AAPL,american,BATO,0.9999999999997843,7.961869391439289e-15,-0.0110976108092529,1.548990693897809e-11,1.7045930202694322
O:AAPL271217C00095000,2027-12-17,95.0,call,AAPL,american,BATO,0.9999999999991902,2.916921064666136e-14,-0.011714144743584669,5.6749029177248933e-11,1.7992926324980534
O:AAPL271217C00100000,2027-12-17,100.0,call,AAPL,american,BATO,0.999999999997243,9.697963961971535e-14,-0.012330678678998876,1.886749855882106e-10,1.8939922447067254
O:AAPL271217C00105000,2027-12-17,105.0,call,AAPL,american,BATO,0.9999999999913934,2.958199776099277e-13,-0.012947212617446711,5.755211117624249e-10,1.9886918568578065
O:AAPL271217C00110000,2027-12-17,110.0,call,AAPL,american,BATO,0.9999999999751358,8.35584584223294e-13,-0.01356374656376209,1.6256392579335893e-09,2.0833914688551114
O:AAPL271217C00115000,2027-12-17,115.0,call,AAPL,american,BATO,0.9999999999329894,2.2029771094272356e-12,-0.014180280529114192,4.285916879070803e-09,2.178091080469502
O:AAPL271217C00120000,2027-12-17,120.0,call,AAPL,american,BATO,0.9999999998303641,5.458182107649146e-12,-0.014796814537745135,1.0618955015060452e-08,2.2727906911883906
O:AAPL271217C00125000,2027-12-17,125.0,call,AAPL,american,BATO,0.9999999995942307,1.2784109353859055e-11,-0.015413348639386329,2.487162931885254e-08,2.3674902999282645
O:AAPL271217C00130000,2027-12-17,130.0,call,AAPL,american,BATO,0.9999999990781094,2.8452037384681894e-11,-0.016029882930983584,5.5353760485811985e-08,2.4621899045132505
O:AAPL271217C00135000,2027-12-17,135.0,call,AAPL,american,BATO,0.9999999980015613,6.044156875123746e-11,-0.01664641759296196,1.1758975551761328e-07,2.5568895007725336
O:AAPL271217C00140000,2027-12-17,140.0,call,AAPL,american,BATO,0.9999999958499768,1.230445655135955e-10,-0.017262952947216772,2.3938459367367786e-07,2.6515890810432294
O:AAPL271217C00145000,2027-12-17,145.0,call,AAPL,american,BATO,0.9999999917149504,2.408902561283274e-10,-0.017879489546270725,4.6865471743939984e-07,2.746288631781799
O:AAPL271217C00150000,2027-12-17,150.0,call,AAPL,american,BATO,0.9999999840489284,4.5494769369646855e-10,-0.018496028305478297,8.851058829272107e-07,2.840988129886613
O:AAPL271217C00155000,2027-12-17,155.0,call,AAPL,american,BATO,0.9999999703002654,8.311854475775012e-10,-0.019112570692623957,1.617080687840936e-06,2.9356875372187012
O:AAPL271217C00160000,2027-12-17,160.0,call,AAPL,american,BATO,0.9999999463865781,1.4726878727041422e-09,-0.01972911899154223,2.8651309104462737e-06,3.0303867926808086
O:AAPL271217C00165000,2027-12-17,165.0,call,AAPL,american,BATO,0.9999999059557397,2.5361319238362125e-09,-0.02034567665824581,4.934073338032092e-06,3.125085801082256
O:AAPL271217C00170000,2027-12-17,170.0,call,AAPL,american,BATO,0.9999998393754985,4.253606820924741e-09,-0.02096224878923247,8.275440172627088e-06,3.2197844178860255
O:AAPL271217C00175000,2027-12-17,175.0,call,AAPL,american,BATO,0.999999732385104,6.960799601970938e-09,-0.021578842721913523,1.3542314342827248e-05,3.3144824288135344
O:AAPL271217C00180000,2027-12-17,180.0,call,AAPL,american,BATO,0.9999995643361065,1.1132562537415636e-08,-0.022195468786261423,2.1658526310709687e-05,3.4091795231809656
O:AAPL271217C00185000,2027-12-17,185.0,call,AAPL,american,BATO,0.9999993059452689,1.7426815449468334e-08,-0.022812141224663147,3.390406653056292e-05,3.5038752597682143
O:AAPL271217C00190000,2027-12-17,190.0,call,AAPL,american,BATO,0.999998916480871,2.6737612026701013e-08,-0.023428879293511926,5.2018326564037065e-05,3.598569023986262
O:AAPL271217C00195000,2027-12-17,195.0,call,AAPL,american,BATO,0.9999983403050823,4.025801259764044e-08,-0.02404570855528008,7.832241877217346e-05,3.693259975118776
O:AAPL271217C00200000,2027-12-17,200.0,call,AAPL,american,BATO,0.999997502699871,5.9553158679717234e-08,-0.024662662363782773,0.00011586134367675896,3.787946982474584
O:AAPL271217C00205000,2027-12-17,205.0,call,AAPL,american,BATO,0.9999963049123358,8.664364291044084e-08,-0.025279783538245178,0.00016856618710422752,3.8826285494031016
O:AAPL271217C00210000,2027-12-17,210.0,call,AAPL,american,BATO,0.9999946183673816,1.240989211763963e-07,-0.025897126213876426,0.00024143585453898785,3.9773027242955665
O:AAPL271217C00215000,2027-12-17,215.0,call,AAPL,american,BATO,0.9999922780111973,1.7514013435154745e-07,-0.02651475784824537,0.00034073711197806655,4.07196699791946
O:AAPL271217C00220000,2027-12-17,220.0,call,AAPL,american,BATO,0.9999890747676725,2.437513097702703e-07,-0.027132761354201233,0.0004742209296544321,4.166618186707303
O:AAPL271217C00225000,2027-12-17,225.0,call,AAPL,american,BATO,0.9999847471112424,3.347975135324523e-07,-0.027751237321761116,0.0006513523486827079,4.261252301937324
O:AAPL271217C00230000,2027-12-17,230.0,call,AAPL,american,BATO,0.9999789717830418,4.541481406067918e-07,-0.028370306283671536,0.0008835503433493846,4.355864405093349
O:AAPL271217C00235000,2027-12-17,235.0,call,AAPL,american,BATO,0.9999713537019564,6.088031767024104e-07,-0.02899011097259557,0.0011844334650118933,4.450448450064082
O:AAPL271217C00240000,2027-12-17,240.0,call,AAPL,american,BATO,0.9999614151473815,8.070199590253115e-07,-0.029610818512395335,0.0015700664565837853,4.544997113226052
O:AAPL271217C00245000,2027-12-17,245.0,call,AAPL,american,BATO,0.9999485843154151,1.0584377153862343e-06,-0.030232622482030853,0.002059202544777434,4.6395016128374555
O:AAPL271217C00250000,2027-12-17,250.0,call,AAPL,american,BATO,0.9999321833739926,1.374196983231252e-06,-0.03085574478837509,0.0026735157711785277,4.733951519539847
O:AAPL271217C00255000,2027-12-17,255.0,call,AAPL,american,BATO,0.9999114161643458,1.767050909669159e-06,-0.03148043728387262,0.003437817527708004,4.82833456010889
O:AAPL271217C00260000,2027-12-17,260.0,call,AAPL,american,BATO,0.9998853557154225,2.251465414988546e-06,-0.0321069830664929,0.0043802514258772345,4.922636416903746
O:AAPL271217C00265000,2027-12-17,265.0,call,AAPL,american,BATO,0.9998529317539312,2.843705266829712e-06,-0.032735697402821166,0.0055324607550628615,5.0168405257272
